hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,room-status,room-type
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,72.09,0,1,Canceled,01-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,80.1,0,0,Canceled,12-10-2016,Desired,Couple
Resort Hotel,1,2017,June,1,1,0,GBR,C,C,Transient,248,0,1,Canceled,22-04-2017,Desired,Family
Resort Hotel,1,2017,June,1,1,0,GBR,C,C,Transient,248,0,1,Canceled,17-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,C,C,Transient,185,0,0,Canceled,03-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,80.1,0,1,Canceled,27-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,80.1,0,0,Canceled,11-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,80.1,0,1,Canceled,27-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,80.1,0,0,Canceled,11-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,135.5,0,0,Canceled,29-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,200,0,1,Canceled,29-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,200,0,1,Canceled,29-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,ESP,A,B,Transient,158,0,0,Canceled,13-06-2017,Undesired,Couple
Resort Hotel,1,2017,June,2,0,0,CHE,E,E,Transient,140,0,1,Canceled,08-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,E,E,Transient,100.8,0,0,Canceled,07-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,PRT,G,G,Transient,180,0,0,Canceled,04-03-2017,Desired,Family
Resort Hotel,1,2017,June,1,0,0,IRL,D,D,Transient,93.6,0,3,Canceled,31-05-2017,Desired,Single
Resort Hotel,1,2017,June,2,0,0,CHE,E,E,Transient,140,0,2,Canceled,19-11-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,80.1,0,2,Canceled,11-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,USA,G,G,Transient,311,0,2,Canceled,04-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,104.66,0,0,Canceled,31-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,IRL,C,C,Transient,158,0,0,Canceled,28-02-2017,Desired,Family
Resort Hotel,1,2017,June,2,2,0,CHE,G,G,Transient-Party,143,0,0,Canceled,03-05-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,93.6,0,2,Canceled,18-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,POL,E,E,Transient,130.5,0,1,Canceled,31-12-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,DEU,A,A,Transient,108.9,0,1,Canceled,18-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Contract,98.4,0,0,Canceled,06-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,56.7,0,0,Canceled,20-12-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,86.7,0,0,Canceled,26-07-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,86.7,0,0,Canceled,26-07-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,102.6,0,1,Canceled,21-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,155,0,1,Canceled,07-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,F,F,Transient,136,0,1,Canceled,21-05-2017,Desired,Couple
Resort Hotel,1,2017,June,1,0,0,GBR,E,E,Transient,212,0,1,Canceled,26-05-2017,Desired,Single
Resort Hotel,1,2017,June,2,0,0,GBR,E,E,Transient,140,0,1,Canceled,04-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,63,0,0,Canceled,07-02-2017,Desired,Couple
Resort Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,49.95,0,2,Canceled,11-04-2017,Desired,Single
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,63,0,0,Canceled,07-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,63,0,0,Canceled,23-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,56.7,0,0,Canceled,26-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,63,0,0,Canceled,22-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,CN,A,A,Transient,136,0,1,Canceled,03-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,112,0,1,Canceled,13-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,D,D,Transient,203.67,0,0,Canceled,18-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,CHE,E,E,Transient,170,0,2,Canceled,14-11-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,63,0,0,Canceled,09-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Contract,56.7,0,0,Canceled,09-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,80.1,0,1,Canceled,04-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,POL,D,D,Transient,167,0,1,Canceled,09-03-2017,Desired,Couple
Resort Hotel,1,2017,June,1,1,0,GBR,C,C,Transient,248,0,1,Canceled,25-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,68.4,0,0,Canceled,13-12-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Contract,96.4,0,0,Canceled,13-12-2016,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,GBR,A,A,Transient,167,0,1,Canceled,25-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,89,0,0,Canceled,28-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,FRA,F,F,Transient,165,0,0,Canceled,13-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,ESP,A,A,Transient,80.1,0,0,Canceled,22-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Contract,56.7,0,0,Canceled,20-10-2016,Desired,Couple
Resort Hotel,1,2017,June,1,0,0,PRT,A,A,Contract,49.95,0,1,Canceled,29-12-2016,Desired,Single
Resort Hotel,1,2017,June,2,0,0,RUS,A,A,Transient,160,0,2,Canceled,17-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,135,0,1,Canceled,06-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,URY,D,D,Transient,122.4,0,2,Canceled,02-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,ESP,D,D,Transient,135,0,0,Canceled,02-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,PRT,A,A,Transient,117.5,0,0,Canceled,15-05-2017,Desired,Family
Resort Hotel,1,2017,June,3,1,0,PRT,H,H,Transient,258,0,0,Canceled,13-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,114,0,2,Canceled,15-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,CHE,A,A,Transient,110,0,0,Canceled,22-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Contract,122.4,0,0,Canceled,13-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,70.2,0,0,Canceled,31-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,NLD,C,C,Transient,153.71,0,2,Canceled,14-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,E,E,Contract,108.9,0,0,Canceled,25-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,143.33,0,2,Canceled,22-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,RUS,G,G,Transient,228,0,0,Canceled,28-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,74.25,0,0,Canceled,24-07-2016,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,NLD,C,C,Transient,153.71,0,2,Canceled,04-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,74.25,0,0,Canceled,14-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Contract,56.7,0,2,Canceled,29-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,135,0,0,Canceled,05-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,USA,G,G,Transient,288,0,0,Canceled,24-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,63,0,0,Canceled,14-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,ESP,C,C,Transient,160,0,0,Canceled,25-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,103.05,0,1,Canceled,05-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,80.1,0,2,Canceled,05-01-2017,Desired,Couple
Resort Hotel,1,2017,June,1,2,0,NGA,C,C,Transient,228,0,0,Canceled,21-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,59.4,0,0,Canceled,02-09-2016,Desired,Couple
Resort Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,71.6,0,0,Canceled,08-09-2016,Desired,Single
Resort Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,77.61,0,1,Canceled,08-09-2016,Desired,Single
Resort Hotel,1,2017,June,2,2,0,DEU,G,G,Transient,180,0,0,Canceled,21-11-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,SWE,E,E,Transient,135.9,0,1,Canceled,09-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,110,0,0,Canceled,06-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,PRT,C,C,Transient,160,0,0,Canceled,21-04-2017,Desired,Family
Resort Hotel,1,2017,June,3,1,0,GBR,H,H,Transient,164,0,0,Canceled,13-02-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,76,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,ISR,D,D,Transient,155,0,1,Canceled,10-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IDN,G,G,Transient,222,0,2,Canceled,12-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IDN,G,G,Transient,222,0,2,Canceled,12-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,DEU,C,C,Transient,180,0,1,Canceled,10-06-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,1,ROU,E,E,Transient,107.1,0,2,Canceled,28-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,IRL,A,C,Transient,74.25,0,1,Canceled,09-05-2017,Undesired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,74.25,0,0,Canceled,01-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,D,D,Transient,178.46,0,1,Canceled,22-07-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,D,D,Transient,135,0,1,Canceled,16-04-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,106.4,0,1,Canceled,03-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,RUS,A,A,Transient,120,0,2,Canceled,07-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,142,0,2,Canceled,27-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,120,0,1,Canceled,13-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,IRL,G,G,Transient,180,0,0,Canceled,04-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,E,E,Transient,93,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,3,0,0,PRT,D,D,Transient,123.97,0,2,Canceled,23-01-2017,Desired,Family
Resort Hotel,1,2017,June,1,1,0,PRT,C,C,Transient,150.92,0,1,Canceled,23-01-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,155,0,2,Canceled,09-06-2017,Desired,Couple
Resort Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,49.95,0,0,Canceled,06-04-2017,Desired,Single
Resort Hotel,1,2017,June,3,0,0,PRT,D,D,Transient,123.97,0,1,Canceled,23-01-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,USA,A,A,Transient,127.8,0,2,Canceled,09-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,USA,A,A,Transient,127.8,0,2,Canceled,09-06-2017,Desired,Couple
Resort Hotel,1,2017,June,3,0,0,PRT,D,D,Transient,123.97,0,1,Canceled,23-01-2017,Desired,Family
Resort Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,49.95,0,0,Canceled,06-04-2017,Desired,Single
Resort Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,88.2,0,0,Canceled,15-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,80.1,0,1,Canceled,08-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Contract,81.9,0,1,Canceled,10-04-2017,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,PRT,A,A,Contract,102.38,0,1,Canceled,10-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,88.2,0,1,Canceled,21-12-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,140,0,2,Canceled,16-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,ESP,E,E,Transient,182,0,1,Canceled,23-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,ESP,A,A,Transient,150,0,1,Canceled,23-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,ESP,G,G,Transient,180,0,2,Canceled,11-11-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,ESP,E,E,Transient,170,0,2,Canceled,01-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,GBR,E,E,Transient,170,0,0,Canceled,12-06-2017,Desired,Couple
Resort Hotel,1,2017,June,1,0,0,CHE,A,A,Transient,172.8,0,1,Canceled,29-04-2017,Desired,Single
Resort Hotel,1,2017,June,2,0,0,PRT,E,E,Transient,93,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,POL,G,G,Transient,180,0,0,Canceled,11-05-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,82.76,0,0,Canceled,04-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,IRL,D,D,Transient,116.18,0,1,Canceled,04-10-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,160,0,0,Canceled,16-05-2017,Desired,Couple
Resort Hotel,1,2017,June,3,0,0,PRT,A,A,Transient,153.6,0,0,Canceled,08-05-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,88.2,0,1,Canceled,25-04-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,120,0,1,Canceled,21-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,74.25,0,1,Canceled,15-09-2016,Desired,Couple
Resort Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,111,0,1,Canceled,16-04-2017,Desired,Single
Resort Hotel,1,2017,June,2,0,0,CN,F,F,Transient,116.1,0,0,Canceled,10-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Contract,68.4,0,0,Canceled,24-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,59.4,0,1,Canceled,09-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,68.47,0,1,Canceled,15-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,PRT,G,G,Transient,98.09,0,1,Canceled,15-02-2017,Desired,Family
Resort Hotel,1,2017,June,3,0,0,ESP,A,A,Transient,162.12,0,0,Canceled,19-05-2017,Desired,Family
Resort Hotel,1,2017,June,2,2,0,IRL,G,G,Transient,190,0,0,Canceled,28-02-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,E,E,Transient,107.1,0,0,Canceled,04-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,80.1,0,2,Canceled,16-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,SVK,G,G,Transient,238,0,0,Canceled,09-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,140,0,0,Canceled,05-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,59.4,0,1,Canceled,09-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,80.1,0,1,Canceled,23-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,80.1,0,1,Canceled,25-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,ESP,F,F,Transient,156,0,1,Canceled,20-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,F,F,Transient,131.67,0,1,Canceled,13-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,81.76,0,1,Canceled,20-04-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,81.76,0,0,Canceled,22-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Contract,105.66,0,0,Canceled,31-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,84.42,0,2,Canceled,01-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,SVN,A,A,Transient,84.93,0,1,Canceled,09-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,ITA,A,A,Transient,126,0,0,Canceled,24-11-2016,Desired,Couple
Resort Hotel,1,2017,June,1,0,0,IRL,E,E,Transient,111.15,0,2,Canceled,24-09-2016,Desired,Single
Resort Hotel,1,2017,June,1,0,0,PRT,D,D,Transient,91.2,0,0,Canceled,20-06-2017,Desired,Single
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,135,0,0,Canceled,29-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,135,0,0,Canceled,29-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,USA,G,G,Transient,209,0,1,Canceled,19-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,BRA,G,G,Transient,200,0,0,Canceled,08-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,63,0,0,Canceled,17-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,76,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,3,0,0,PRT,F,F,Transient,216,0,1,Canceled,09-06-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,80.1,0,1,Canceled,10-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,NOR,A,A,Transient,99,0,1,Canceled,01-11-2016,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,ESP,G,G,Transient,248,0,0,Canceled,05-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,E,E,Transient,93,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,PRT,F,F,Transient-Party,200,0,0,Canceled,10-03-2017,Desired,Family
Resort Hotel,1,2017,June,2,1,0,PRT,C,C,Transient,170.7,0,2,Canceled,28-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,2,0,IRL,G,G,Transient,151.14,0,2,Canceled,20-08-2016,Desired,Family
Resort Hotel,1,2017,June,2,2,0,NLD,G,G,Transient,180,0,0,Canceled,19-01-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,56.7,0,0,Canceled,20-03-2017,Desired,Couple
Resort Hotel,1,2017,June,3,1,0,GBR,H,H,Transient,265,0,0,Canceled,18-07-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,76,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,IRL,G,G,Transient,151.14,0,0,Canceled,18-08-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,82,0,2,Canceled,16-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,GBR,A,C,Transient,105.78,0,1,Canceled,23-01-2017,Undesired,Couple
Resort Hotel,1,2017,June,2,2,0,GBR,G,G,Transient,260,0,0,Canceled,24-07-2016,Desired,Family
Resort Hotel,1,2017,June,2,2,0,IRL,G,G,Transient,151.14,0,0,Canceled,18-08-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,76,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,59.4,0,0,Canceled,23-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,F,F,Transient-Party,167,0,0,Canceled,08-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,IRL,G,G,Transient,151.14,0,1,Canceled,20-08-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,IRL,E,E,Transient,109.03,0,1,Canceled,20-08-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,E,E,Transient,93,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,GBR,G,G,Transient,146,0,0,Canceled,19-09-2016,Desired,Family
Resort Hotel,1,2017,June,1,0,0,PRT,D,D,Transient,76,0,0,Canceled,12-05-2017,Desired,Single
Resort Hotel,1,2017,June,2,0,0,PRT,E,E,Transient,93,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,84.7,0,1,Canceled,17-10-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,RUS,A,A,Transient,152,0,1,Canceled,20-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,LBN,A,A,Transient,176,0,1,Canceled,31-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,ESP,G,G,Transient,180,0,1,Canceled,16-11-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,LBN,A,A,Transient,176,0,1,Canceled,31-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,80.1,0,1,Canceled,07-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,110,0,2,Canceled,15-04-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,76,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,USA,A,A,Transient,120,0,0,Canceled,21-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,BRA,A,A,Transient,120,0,1,Canceled,14-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,ESP,C,C,Transient,114.3,0,1,Canceled,19-10-2016,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,76,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,2,0,PRT,C,C,Transient,206,0,1,Canceled,16-04-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,GBR,F,F,Transient,131.67,0,0,Canceled,30-12-2016,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,ESP,A,A,Transient,132.6,0,0,Canceled,29-05-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Contract,84.7,0,1,Canceled,21-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,POL,A,A,Transient,140,0,2,Canceled,08-03-2017,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,PRT,A,A,Transient,89.08,0,0,Canceled,05-01-2017,Desired,Family
Resort Hotel,1,2017,June,2,2,0,PRT,C,C,Transient,118.4,0,0,Canceled,05-05-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,140,0,0,Canceled,13-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,113.01,0,0,Canceled,13-01-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,71.29,0,1,Canceled,15-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,PRT,G,G,Transient,100.91,0,1,Canceled,15-02-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,E,F,Transient,162.57,0,2,Canceled,26-06-2017,Undesired,Couple
Resort Hotel,1,2017,June,3,0,0,ESP,H,H,Transient,187.53,0,0,Canceled,05-06-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,FRA,D,D,Transient,97.46,0,1,Canceled,28-09-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,125.71,0,1,Canceled,13-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,105.13,0,1,Canceled,17-11-2016,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,76,0,0,Canceled,12-05-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,110,0,0,Canceled,20-12-2016,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,ARE,G,G,Transient,220,0,1,Canceled,27-06-2017,Desired,Family
Resort Hotel,1,2017,June,2,1,0,ARE,A,A,Transient,140,0,1,Canceled,27-06-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,ESP,A,A,Transient,152,0,1,Canceled,23-04-2017,Desired,Couple
Resort Hotel,1,2017,June,2,1,0,PRT,A,A,Transient,104.1,0,0,Canceled,05-01-2017,Desired,Family
Resort Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,121,0,1,Canceled,20-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,110,0,1,Canceled,22-06-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,80,0,0,Canceled,02-02-2017,Desired,Couple
Resort Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,110,0,1,Canceled,30-05-2017,Desired,Couple
